LBRRY_CD,LBRRY_NM,LBRRY_LA,LBRRY_LO,OPNNG_TIME,CLOSEDON_DC
9404,울산 북구 염포양정도서관,35.5318826,129.3939096,"자료실 화~금 - 9:00~20:00, 주말 9:00 ~ 18:00, 독서실 화~금 9:00~22:00, 주말 9:00~18:00","매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우"
9411,울산 북구 명촌어린이도서관,35.5550074,129.3553039,"자료실(09:00~18:00) 열람실(화~금 09:00~21:00, 토~일 09:00~18:00)","매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우"
9419,울산 북구 매곡도서관,35.6441992,129.3504917,-,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우"
9417,푸른작은도서관,35.6449758,129.3530831,-,매주 일요일 / 법정공휴일
9416,책가방작은도서관,35.631562,129.3366859,-,"매주 토요일, 일요일 / 법정공휴일"
9415,책사랑작은도서관,35.6380752,129.3274329,-,"매월 둘째주, 넷째주 토요일, 일요일 / 법정공휴일"
9407,책누리작은도서관,35.5509767,129.3833239,-,"매주 토요일, 일요일 / 법정공휴일"
9406,책놀이터작은도서관,35.6299962,129.3422293,-,"매주 토요일, 일요일 / 법정공휴일"
9408,다울림작은도서관,35.6374664,129.3300097,-,"매월 첫째주, 셋째주 토요일, 일요일 / 법정공휴일"
9409,책마루작은도서관,35.6317616,129.3269509,-,"매주 토요일, 일요일 / 법정공휴일"
9405,가온누리작은도서관,35.6454614,129.346506,-,"매주 토요일, 일요일 / 법정공휴일"
9410,양정작은도서관(달팽이),35.5448314,129.3848384,-,매주 일요일 / 법정공휴일
9412,햇살작은도서관,35.6547535,129.3506303,-,"매주 토요일, 일요일 / 법정공휴일"
9413,꿈꾸는작은도서관,35.6297775,129.338959,-,"매주 토요일, 일요일 / 법정공휴일"
9414,아름드리작은도서관,35.6453706,129.3544357,,"매주 토요일, 일요일 / 법정공휴일"
9418,극동푸른작은도서관,35.6415845,129.3480783,-,"매주 토요일, 일요일 / 법정공휴일"
9504,양주시립꿈나무도서관,37.7923901,126.9871678,09:00~22:00,매주 금요일 / 국경일
9500,양주시립덕정도서관,37.842918,127.0631264,"어린이자료실(평일,주말 09:00~18:00), 일반자료실(평일 09:00~22:00 / 주말 09:00~18:00)",매주 월요일 / 법정공휴일 (도서관 전실 휴관)
9503,양주시립남면도서관,37.8980773,126.9758804,09:00-18:00(자료실) 09:00-23:00(열람실),매주 월요일(열람실은 국경일만 휴관) / 국경일
9506,양주시립고읍도서관,37.7925771,127.0843348,"일반자료실(평일 09:00~22:00, 주말 09:00~18:00), 어린이자료실(평일, 주말 09:00~18:00), 열람실(평일, 주말 09:00~22:00)",매주 금요일 / 법정공휴일
9508,양주시립덕계도서관,37.8224492,127.0478443,"유아 ·다문화자료실(평일,주말 9:00~18:00), 종합자료실(평일 : 9:00~22:00 / 주말 : 9:00~18:00)",매주 금요일 / 국경일
9509,양주희망도서관,37.7979256,127.103811,"일반자료실(평일 09:00~22:00, 주말 09:00~18:00), 어린이자료실/디지털자료실(평일, 주말 09:00~18:00), 학습실(평일, 주말 09:00~22:00)",매주 월요일 / 법정공휴일
9510,양주시립광적도서관,37.8213656,126.986781,[평일] 유아/아동자료실 09:00~18:00 일반자료실 09:00~22:00 [주말] 모든 자료실 09:00~18:00,매주 월요일 / 국경일
9505,장흥작은도서관,37.7137571,126.9693719,-,매주 금요일 / 국경일
9600,여수시립쌍봉도서관,34.7630441,127.658722,"평일 09:00~22:00, 주말 09:00~17:00","매월 첫째주 목요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9601,여수시립현암도서관,34.7571412,127.7314764,~ 21. 8. 30.까지 휴관,"매월 첫째주 금요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9602,여수시립환경도서관,34.7542288,127.7010727,"평일 09:00~22:00, 주말 09:00~17:00","매월 첫째주 목요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9603,여수시립돌산도서관,34.7160081,127.7499315,"평일 09:00~22:00, 주말 09:00~17:00","매월 첫째주 목요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9604,여수시립소라도서관,34.7886128,127.6334897,"평일 09:00~22:00, 주말 09:00~17:00","매월 첫째주 금요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9605,여수시립율촌도서관,34.8837459,127.5786328,"평일 09:00~22:00, 주말 09:00~17:00","매월 첫째주 금요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 인한 임시휴관일, 대청소일"
9700,광주 북구 일곡도서관,35.208023,126.895467,"자료실 평일09:00~ 18:00, 주말 09:00~17:00, 열람실 07:00~22:00","매월 첫째주, 셋째주 월요일 / 법정공휴일, 기타 도서관 필요에 의해 정하는 날"
9701,광주 북구 운암도서관,35.1801822,126.8753206,"종합자료실,어린이실-9:00~18:00(토,일요일-17:00)/학습실-07:00~22:00","매월 둘째주, 넷째주 월요일 / 법정공휴일, 기타 도서관 필요에 의해 정하는 날"
9800,밀양시립도서관,35.4867664,128.7548041,08:00 - 23:00,"매주 월요일 / 1월 1일, 설날, 추석, 기타 도서관 사정에 의하여 도서관장이 정한 날"
9804,밀양시립영어도서관,35.4867664,128.7548041,-,"매주 월요일 / 1월 1일, 설날, 추석, 법정선거일, 기타 도서관 사정에 의하여 도서관장이 정한 날"
13004,익산시립모현도서관,35.949644,126.9360088,"자료실 평일 09:00~22:00, 주말 09:00~17:00 | 자유열람실 평일 및 주말 08:00~22:00","매주 월요일 / 일요일을 제외한 공휴일(단, 공휴일과 겹친 일요일 휴무), 자유열람실 매월 셋째주 월요일 / 신정, 설날, 추석 당일"
13000,익산시립마동도서관,35.9404093,126.9690213,"자료실 평일 09:00~22:00, 주말 09:00~17:00 | 자유열람실 평일 및 주말 08:00~22:00","매주 월요일 / 일요일을 제외한 공휴일(단, 공휴일과 겹친 일요일 휴무), 자유열람실 매월 첫째주 월요일 / 신정, 설날, 추석 당일"
13003,익산시립영등도서관,35.9626723,126.9777362,"자료실 평일 09:00~22:00, 주말 09:00~17:00 | 자유열람실 평일 및 주말 08:00~22:00","매주 월요일 / 일요일을 제외한 공휴일(단, 공휴일과 겹친 일요일 휴무), 자유열람실 매월 둘째주 월요일 / 신정, 설날, 추석 당일"
13008,익산시립부송도서관,35.9639592,126.9941517,"자료실 평일 09:00~22:00, 주말 09:00~17:00 | 자유열람실 평일 및 주말 08:00~22:00","매주 월요일 / 일요일을 제외한 공휴일(단, 공휴일과 겹친 일요일 휴무), 자유열람실 매월 넷째주 월요일 / 신정, 설날, 추석 당일"
13020,익산시립황등도서관,36.0044937,126.9434981,자료실 09:00~18:00 (단 주말은 09:00~17:00),"매주 월요일 / 일요일을 제외한 공휴일(단, 일요일과 공휴일이 겹칠 경우 휴무)"
14000,순천시립삼산도서관,34.9666906,127.4865762,09:00 ~ 22:00,매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
14003,순천시립연향도서관,34.9471023,127.5185748,08:00~22;00,매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
14045,풍덕글마루작은도서관,34.9421877,127.4972527,-,매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
14046,순천시립조례호수도서관,34.9640551,127.5245258,08:00~22:00,매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
14047,해룡농어촌도서관,34.9137107,127.5367558,09:00~18:00,"매월 첫째주 월요일 / 토요일, 일요일, 공휴일"
14051,순천시립그림책도서관,34.9579091,127.4862543,09:00 ~ 18:00,"매주 월요일 / 설날, 추석(다만 월요일이 공휴일인 경우, 그 다음날 휴관한다)"
14054,순천기적의도서관,34.9471695,127.527657,"월 - 오후 1시 ~ 오후 6시, 화~일 - 오전 9시 ~ 오후 6시",매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
14063,순천시립신대도서관,34.935271,127.563376,09:00 ~ 21:00,매월 첫째주 월요일 / 일요일을 제외한 공휴일(다만 일요일과 공휴일이 겹치는 날은 공휴일로 본다)
16000,안동시립웅부도서관,36.5661267,128.7351927,"자료실 : 평일 09:00~18:00, 주말 09:00~17:00 / 열람실 : 평일/주말 08:00~22:00","매월 첫번째, 세번째 월요일 / 법정공휴일"
16004,안동시립어린이도서관,36.548773,128.729933,"자료실 : 평일 09:00~18:00, 주말 09:00~17:00 / 열람실 : 평일/주말 08:00~22:00","매월 첫번째, 세번째 월요일 / 법정공휴일"
17000,중랑구립정보도서관,37.6151557,127.0868682,"유아 자료실 (평일) 09:00 ~ 18:00 (주말 17시) / 종합자료실 및 디지털 자료실 09:00 ~ 22:00 (단, 1,3주 월:18시, 주말: 17시) / 개인학습실 및 스마트 열람실 (월~일) 08:00 ~ 22:00","매월 두번째, 네번째 월요일 / 일요일을 제외한 법정공휴일 및 근로자의 날(5월 1일), 도서관 사정에 의한 임시휴관일, 단, 다섯째주 월요일은 정상운영"
17001,중랑구립면목정보도서관,37.5871918,127.0876595,"종합자료실 화~금 09:00~22:00, 토~월 09:00~17:00 / 유아어린이자료실 화~금 09:00~18:00, 토~월 09:00~17:00 / 전자정보실 화~금 09:00~20:00, 토~월 09:00~17:00 / 개인학습실 08:00~22:00","매월 첫번째, 세번째 월요일(다섯번째 월요일은 정상 운영) / 일요일을 제외한 법정 공휴일, 근로자의 날(5.1), 재단 창립일(8.12), 도서관 사정에 따른 임시 휴관일"
17016,중랑숲어린이도서관,37.6024771,127.1052616,(화~금)09:00~18:00(토~일)09:00~17:00,"매주 월요일 / 일요일을 제외한 법정공휴일 및 근로자의 날(5월 1일), 창립기념일(12월 1일), 도서관 사정에 의한 임시휴관일"
17015,중화어린이도서관,37.595,127.0747885,-,"매주 일요일 / 일요일을 제외한 법정공휴일 및 근로자의 날(5월 1일), 창립기념일(12월 1일), 도서관 사정에 의한 임시휴관일"
18001,광명시하안도서관,37.4676204,126.8735159,-,"매주 금요일 / 법정공휴일(공휴일과 일요일이 겹칠 경우 휴관), 도서관 사정으로 임시로 정하는 휴일"
18000,광명시광명도서관,37.4653018,126.8513075,-,"매주 금요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
18004,광명시철산도서관,37.4769575,126.8723412,-,"매주 월요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
18005,광명시소하도서관,37.4454883,126.8880089,-,"매주 월요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
29700,옥과공공도서관,35.2744583,127.1355749,하절기 09:00~22:00 / 동절기 09:00~21:00,"매주 월요일 / 일요일을 제외한 법정공휴일, 관장이 필요하다고 인정할 때"
18003,광명시충현도서관,37.4340114,126.8847294,-,"매주 금요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
19000,광주남구문화정보도서관,35.1220332,126.9175553,"자료실(평일) : 09:00~18:00, 자료실(주말) : 09:00~17:00, 열람실(동절기) : 08:00~22:00, 열람실(하절기) : 07:00~22:00","매월 둘째주, 넷째주 월요일 / 관공서 공휴일(공휴일이 토요일, 일요일과 겹칠 경우 휴관), 도서관 사정으로 관장이 지정한 날"
19002,광주남구푸른길도서관,35.1292558,126.8951485,평일 : 오전9시~오후6시 / 주말 : 오전9시~오후5시,"매주 월요일 / 관공서 공휴일(공휴일이 토요일, 일요일과 겹칠 경우 휴관), 도서관 사정으로 관장이 지정한 날"
19001,광주남구청소년도서관,35.1207747,126.9071242,"청소년자료실: 평일 09:00~22:00, 주말 09:00~17:00 / 어린이자료실: 평일 09:00~18:00, 주말 09:00~17:00","매주 첫째주, 셋째주 월요일 / 법정공휴일"
1626,수원시립화서다산도서관,37.2847561,126.9966581,-,매주 월요일 / 국가지정 공휴일
22000,순창군립도서관,35.3735182,127.1406453,09:00-23:00,매주 금요일 / 법정공휴일
28400,태백시립도서관,37.0996919,129.0219603,09:00~22:00,매주 월요일 / 법정공휴일
23000,남양주시 정약용도서관,37.5859178,127.1707352,자료실 09:00~22:00 (어린이자료실 09:00~18:00),"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23007,남양주시 와부도서관,37.5856432,127.2174767,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23003,남양주시 화도도서관,37.6500989,127.3058023,09:00~22:00,"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23004,남양주시 진건도서관,37.6550996,127.1774145,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23009,남양주시 평내도서관,37.6417066,127.2388929,09:00 ~ 22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23006,남양주시 별내도서관,37.7081965,127.1177053,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23012,남양주시 진접도서관,37.7306138,127.193936,09:00 - 22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23013,남양주시 진접푸른숲도서관,37.7153353,127.1926723,09:00~22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23010,남양주시 오남도서관,37.6980757,127.1976087,09:00~22:00,"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23011,남양주시 퇴계원도서관,37.6490687,127.1455537,09:00 ~ 22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23022,남양주시 별빛도서관,37.6509135,127.1204532,09:00~22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
23023,남양주시 호평도서관,37.6675666,127.2481052,09:00~22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)"
10000,청주시립도서관,36.5955005,127.5062172,09:00-22:00(주말 및 일부 자료실 09:00-18:00),매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일 *청주시립도서관(용암동)은 2023년 12월까지 리모델링 예정
10001,청주상당도서관,36.6427997,127.4912789,평일 9:00-22:00 주말 9:00-18:00,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일
10005,청주청원도서관,36.666181,127.4749188,평일 09:00~22:00 / 주말 09:00~18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일
10007,청주오창도서관,36.7426335,127.4548817,평일/주말 : 09:00 ~ 18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일
10009,청주오창호수도서관,36.7127511,127.4236715,09:00~22:00/주말 및 일부 자료실 09:00~18:00,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일
10003,청주오송도서관,36.6350215,127.3232938,-,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일
